title,price,offer,category,site
RAZER Razer DeathAdder Essential Wired Gaming Mouse Ergonomic Mice with 6400DPI Optical Sensor 5 Programmable Buttons Black (2021 Version),"1,685",N/A,controllers-and-joysticks,noon
"Logitech H390 Wired Headset for PC/Laptop, Stereo Headphones with Noise Cancelling Microphone, USB Type-A Interface, In-Line Controls, Works with Chromebook - Black","1,799",18% Off,controllers-and-joysticks,noon
COOLER MASTER MasterGel Pro V2 High Performance Thermal Compound with High CPU/GPU Conductivity W/m.k= 9m Design for CPU and GPU Coolers,370,11% Off,controllers-and-joysticks,noon
Rapoo Gaming Headset Wired Usb  VH310,650,N/A,controllers-and-joysticks,noon
HYPERX HyperX Cloud II Wired Gaming Headset - Black-Red,"4,899",18% Off,controllers-and-joysticks,noon
"REDRAGON S134 (WINTER EDTION) Combo Ultimate Gaming Rig 94% Mechanical Keyboard RGB Brown Switch, Mouse 7200 DPI Optical Sensor","2,299",N/A,controllers-and-joysticks,noon
VR Box Virtual Reality 3D Glasses Black/White,222,N/A,controllers-and-joysticks,noon
"XTRIKE ME GM316 RGB Gaming Mouse - Optical Sensor 7,200 DPI - Detachable Top Covers - Lightweight Only 67G (Black)",375,37% Off,controllers-and-joysticks,noon
"Google Google Stadia Bluetooth Gaming Controller, Wasabi","1,389",7% Off,controllers-and-joysticks,noon
Forev Wired Gaming Keyboard Esports Light-Emitting Office Desktop Laptop Wired Film Wired Keyboard (FV-Q8 Gray-Black),510,32% Off,controllers-and-joysticks,noon
MARVO Scorpion M112S Backlight Gaming Mouse With Rubber Scroll Wheel And Optical Sensor For Computer,279,29% Off,controllers-and-joysticks,noon
"Oivo PS5 Cooling Stand With Controller Charger, Cooling Station With 3-Level Speeds Cooling Fan, PS5 Controller Charging Doking Station With 15 Games Organizer & Headset Holder For Playstation 5 Console","1,445",N/A,controllers-and-joysticks,noon
AULA S608 Gaming Headset - RGB LED Backlight - 3D Surround Sound - Dual 50mm Drivers - Noise Reduction Microphone (120 Omnidirectional) - Soft Memory Eartips - Wired 2*3.5mm AUX + USB for Lighting for PC/PS4-5/Xbox one/Mobile | Black,475,26% Off,controllers-and-joysticks,noon
Sony PlayStation 5 DualSense Wireless Controller - Cobalt Blue,"6,125",N/A,controllers-and-joysticks,noon
"Gigamax Multimedia stereo headphones. Integrated volume control located on headset cord. Adjustable microphone arm , 3.5mm plug , GM530 deep bass and comfortable design , soft headset caps with leather headband for DVD player , TV and PC - Black",295,34% Off,controllers-and-joysticks,noon
AULA White S20 USB Wired Gaming Mouse Programmable 2400DPI Optical Ergonomic Mouse with 4-color Breathing Light for PC Laptop White,205,36% Off,controllers-and-joysticks,noon
"BENGOO KM-1 Wireless RGB Gaming Mouse,Optical 3,200 DPI Honeycomb Shell, 8  Buttons, 3 Adjustable DPI, USB Receiver for Laptop PC Mac",349,N/A,controllers-and-joysticks,noon
REDRAGON M601 RGB Gaming Mouse Backlit WiRed Ergonomic,649,40% Off,controllers-and-joysticks,noon
Generic Gaming Console Wireless Controller For PlayStation 4,601.25,59% Off,controllers-and-joysticks,noon
"Cosmic Byte GS410 Gaming Headset, 7.1 Surround Sound PS4 Headset with Microphone, For Games",399,33% Off,controllers-and-joysticks,noon
