title,price,offer,category,site
"NB NORTH BAYOU 17-30 Inch Adjustable Monitor Arm with Gas Spring for Desk or Desktop Mount, LED TV Mount, Swivel, Tilt, Full Motion - F80","2,750",N/A,monitor-accessories,noon
"NB NORTH BAYOU VESA Laptop Stand for 10""-17"" – Compatible with North Bayou FP-2 NB Monitor Stands","2,999",N/A,monitor-accessories,noon
"Samsung 27 inch S60D QHD 100hz ViewFinity High Resolution Monitor, Eye Saver Mode, Auto Source Switch+, 2XHDMI, Headphone input Black","28,725",N/A,monitor-accessories,noon
Samsung 32-Inch Odyssey Gaming Monitor Neo G8 Black,"94,250",N/A,monitor-accessories,noon
"Samsung 24 ViewFinity S60D QHD 100 hz  High Resolution Monitor, Color support  1.07B, Easy Setup Stand & Ergonomic Design black","21,875",N/A,monitor-accessories,noon
Samsung 32-Inch 4K Smart Monitor Smart Hub for TV streaming and catch up apps LS32BM801UUXXU White,"57,625",N/A,monitor-accessories,noon
"Samsung 32 inch S6 QHD ViewFinity High Resolution Monitor, QHD IPS Display, 100Hz Refresh Rate, 5ms Response Time, Flat, Flicker Free, Eye Saver Mode | LS32D606EAMXUE Black","35,125",N/A,monitor-accessories,noon
"Samsung 27 inch M5 M50D Smart Monitor, FHD, 60Hz Refresh Rate, 4ms (GtG) Response Time, Wi-Fi & Bluetooth Connectivity, Built-In Speakers, HDR10, 1B Color Support| LS27DM501EMXUE White","22,725",N/A,monitor-accessories,noon
"NB NB North Bayou Ergonomic Desktop Mount for 17"" to 30"" Monitors NB-F80","2,900",N/A,monitor-accessories,noon
"HP Elite E24U G4  Monitor 23.8"" FHD USB-C Monitor Middle East Version, 1 Year Warranty Black","6,500",29% Off,monitor-accessories,noon
"Samsung 22 inch S3 S30GD Essential Monitor, IPS Display, FHD Resolution, 100Hz Refresh Rate, 5ms (GtG) Response Time, Flicker-Free Technology, 16.7m Color Support | LS22D300GAMXUE Black","10,375",N/A,monitor-accessories,noon
"Samsung 24 inch S3 S30GD Essential Monitor, IPS Display, FHD Resolution, 100Hz Refresh Rate, 5ms (GtG) Response Time, Flicker-Free Technology, 16.7m Color Support | LS24D300GAMXUE Black","11,225",N/A,monitor-accessories,noon
"DELL S2425HS Monitor, 24"" FHD IPS Display, 100Hz Refresh Rate, 4ms (Extreme Mode) Response Time, 16.7m Color Support, 2x 5w Integrated Speakers, Antiglare with Hard-Coating 3H, S2425HS White","10,900",9% Off,monitor-accessories,noon
"Samsung 32 inch ViewFinity S8 Monitor 4K UHD VA Display, 60Hz Refresh Rate, 5ms Response Time, 1.07b Color Support, Flicker Free, Picture-In-Picture, HAS stand  | LS32D806EAMXUE Black","35,975",N/A,monitor-accessories,noon
"Samsung 32"" Odyssey G3 G30D FHD 180Hz Gaming Monitor Black","29,475",N/A,monitor-accessories,noon
"Samsung 32 inch M7 M70D Smart Monitor 4K UHD VA Display, 60Hz Refresh Rate, 4ms (GtG) Response Time, WiFi 5 & BT 5.2 Connectivity, Built-In Speakers, Tizen Operating System | LS32DM703UMXUE White","37,975",N/A,monitor-accessories,noon
"Samsung S65UC ViewFinity S6 Monitor, 34"" VA UWQHD Display, 100Hz Refresh Rate, 5ms Response Time, 1000R Curvature, Built-In Speaker, KVM Switch, FreeSync Technology, LS34C650UAMXUE Black","52,175",N/A,monitor-accessories,noon
"Samsung 32 inch M50D Smart Monitor Multi Device Experience, Max 1B color support, Eye Saver Mode, Windows 11, Game Bar 2.0, Mobile to Screen, Screen initiate mirroring, Sound Mirroring, In Build Speaker white","25,225",N/A,monitor-accessories,noon
NB NORTH BAYOU North Bayou NB-F80 Ergonomic Desk Mount for 17-30 Inch Monitors,"2,750",N/A,monitor-accessories,noon
"NB NB 17-30"" Gas Strut Monitor Arm Desk Mount for Desktop/LED TV, Full Motion Swivel & Tilt, Model F80","2,750",N/A,monitor-accessories,noon
"Generic Gadget Wagon 17-30"" Gas Strut Monitor Arm Desk Mount Desktop/LED TV - Swivel Tilt Full Motion f80","2,900",N/A,monitor-accessories,noon
