name,price,Original Price,category,site
"VRJTEC Bluetooth Karaoke Mic - Wireless & Multifunctional2 in 1 Microphone with Audio Recording, Continuous Play+ USB Charging + Card Slot + Aux Port (Blue - Color)",206..99,EGP 213.94,PC,amazon
"Huukein USB C to USB C Cable 3ft, 2-Pack Type C Cable Fast Charging for iPhone 16 15 Charger Cord, for iPad-Air, for Samsung Galaxy, Pixel",150..00,EGP 75.00,PC,amazon
External Adhesive Patch Antenna GSM/GPRS 900-1800MHz with SMA Male Connector – 3M Wire,136..00,N/A,PC,amazon
"LEZOY Anti-Theft Backpack With USB Charging Port & Password Lock, Waterproof Durable Travel Backpack, For College, Business Or School. (Gray Black)",579..99,EGP 609.99,PC,amazon
3-in-1 Multifunctional USB Charger Cable Micro USB Type C Charging Cable; Retractable Roller Structure Design For Phone Android Smartphone Connector,125..00,EGP 31.25,PC,amazon
"Ringke USB C to USB C Cable 3.2 Gen 2x2 20Gbps Data Transfer, Type C 240W Fast Charging Charger Cord Compatible with iPhone 16 and 15 Series, Galaxy, Pixel, Laptops and Tablets - Black (1M)",399..99,N/A,PC,amazon
Generic Clear Plastic Cable Cover 20m,130..00,N/A,PC,amazon
GIGA EG 5306 Business Expandable Multifunctional Large Capacity Travelling usb Laptop Backpack,"1,500..00",N/A,PC,amazon
"D-Link DSL-245GE Dual Band Wireless AC1200 VDSL2/ADSL2 Modem Router, Black","1,675..00","EGP 1,839.00",PC,amazon
"Eacam Wireless Folding Keyboard - Ultra Slim BT Keyboard with Touchpad&Stand Holder USB Rechargable Keyboard for Android, Windows System Laptop Tablet Smartphone","1,999..00",N/A,PC,amazon
"HP Carrying Case (Sleeve) for 14"" Notebook Black, Gray Model 2TX16AA#ABL",289..00,EGP 435.00,PC,amazon
EPSON EcoTank L1250 Home ink tank A4 printer with WiFi and SmartPanel App connectivity,"10,999..00",N/A,PC,amazon
EPSON EcoTank L1250 Home ink tank A4 printer with WiFi and SmartPanel App connectivity,"10,999..00",N/A,PC,amazon
"cable -USB-Type-C cable with ultra-fast charging for Oppo, Samsung, Xiaomi, Huawei or other Type-C-enabled cable with fast charging devices (1m length, white color) USB type-C)",62..10,N/A,PC,amazon
Ultra-thin Laptop Backpack for Men Anti-Theft College Waterproof Laptop Backpack for Men Business Laptop Backpack for Men 41 * 27 * 10cm,159..00,EGP 177.00,PC,amazon
Xawy NET-DYN USB WiFi Adapter - 150Mbps 802.11n Wireless Internet Dongle for PC Mac||,140..00,EGP 154.00,PC,amazon
"Q7 Audio Interface, Sound Card with XLR Interface, 48V Phantom Power, Voice Changer, Ideal for Podcasting, Livesound and Recording, Compatible with XLR Condenser Microphone and Dynamic Mic","1,334..00","EGP 1,499.00",PC,amazon
Universal Laptop Charger,249..00,N/A,PC,amazon
UGREEN 4K HDMI USB C Hub with PD Charging Powered USB C to USB Adapter 5 in 1 Compatible with MacBook Pro Air M2 M1 Chromebook Surface XPS iPad Pro Air Galaxy S23 S22 Ultra,"1,220..00","EGP 1,455.00",PC,amazon
Laptop Keyboard Cover Protector - Universal Keyboard Insulator - Ultra Thin Waterproof Dustproof Silicone Keyboard Skin,50..00,N/A,PC,amazon
"Portable Neck Fans, Personal Neckband Fan Rechargeable Head Fans for Face, Headphone Wearable USB Neck Round Fan, 3 Speed Desk Fan for Cooking Cleaning Duties Hot Flushes Traveling Office",300..00,N/A,PC,amazon
"Lexar SL200 2TB Portable SSD, Up To 550MB/s Read (LSL200X002T-RNNNU)","5,850..00",N/A,PC,amazon
"UGREEN 60W PD 3A USB Type C Male To Type C Male, Quick Charge Cable with 480Mbps Data Transfer Speed, Type-C Computers to Smartphones Data Syncing, 2M - Black",N/A,N/A,PC,amazon
CPWORLD Havit mouse PC series mouse pad MP839 Black,74..00,N/A,PC,amazon
ONIKUMA CW908 Pink Wired Gaming Mouse PC RGB 7 Keys 7200 DPI Adjustable Ergonomic USB Girls gamer mouse For Laptop Home Office,299..00,N/A,PC,amazon
CANON Ink cartridge CL-446 COLOR EMB,718..00,EGP 738.46,PC,amazon
"Cable Pawer Bank Compatible with Lightning, Type-c, Micro to Usb A Fast Charging Cable 3 in 1 Nylon Braided Micro Cord Connector with USB and Type Support Premium Nylon Braided Fast Charging (Multi)",64..89,N/A,PC,amazon
"Arae Laptop Sleeve Case 15.6 inch Compatible with HP, ASUS, Lenovo, Acer, Notebook, Carrying Computer Bag Accessories Polyester Case with Pocket,Black",799..99,N/A,PC,amazon
"MOBISTAR Case for Samsung Galaxy Tab A 10.1-inch SM-T580 / T585 (2018, 2016) Smart PU Leather 360 Degree Rotating Stand Protective Case Auto Wake/Sleep (Black 360 Case)",320..00,EGP 345.00,PC,amazon
"JITOPKEY USB Wired Mouse, Rainbow Lights Optical Corded Computer Mouse, Comfortable Click for Office and Home Mice, Compatible with Windows PC, Laptop, Desktop, Macbook, Chromebook(black)",111..00,EGP 150.00,PC,amazon
For Aigo A100 Gaming Mechancial Keyboard - Red Switch Hot Swappable - PBT keycaps - Detchable USB C Cable - 100 Key With Compact Design,"1,099..00",N/A,PC,amazon
"Fantech VX6 PHANTOM II Gaming Mouse – Optical Sensor 7,200 DPI - With Software",499..00,EGP 589.00,PC,amazon
"Case for iPad Air 11 Inch M2 (2024), iPad Air 5/4 (10.9 Inch 2022/2020 5th/4th Generation) with Stylus Holder, Slim Tablet Case with Soft TPU Back, Auto Wake/Sleep (Rose Gold)",575..00,N/A,PC,amazon
Logitech Mk220 Wireless Combo Keyboard And Mouse English/Arabic,"1,275..00",N/A,PC,amazon
"Logitech M185 Wireless Mouse, 2.4GHz with USB Mini Receiver, 12-Month Battery Life, 1000 DPI Optical Tracking, Ambidextrous, Compatible with PC, Mac, Laptop - Grey",N/A,N/A,PC,amazon
JANSPORT unisex-adult Cool Student Classic School Bag (pack of 1),"2,614..00",N/A,PC,amazon
Manhattan Numeric Keypad USB Wireless 18 Full-Size Keys - Black,490..00,EGP 578.00,PC,amazon
KIBO Laptop Carrying Business Bag 15.6in (Grey),249..00,N/A,PC,amazon
Kingston XS2000 4TB High Performance Portable SSD with USB-C | Pocket-Sized | USB 3.2 Gen 2x2 | External Solid State Drive | Up to 2000MB/s | SXS2000/4000G,"17,250..00","EGP 18,000.00",PC,amazon
Plastic Micro USB Cable 2.8A White X195,45..00,N/A,PC,amazon
"JSAUX USB C to USB C 3.2 Gen 2 Cable 20Gbps Data Transfer 3.3ft, 4K Video Monitor Video Cable 100W PD Fast Charging Thunderbolt 3 Compatible with MacBook Pro",344..24,N/A,PC,amazon
"Lexar Professional Multi-Card 3-in-1 USB 3.1 Reader, Up to 312MB/s for SD Card/Micro SD Card, 160MB/s for CompactFlash Card, For USB 3.0/2.0, Includes USB Type-C to USB Type-A cable (LRW500URBAMZN)",949..00,N/A,PC,amazon
8.5 Inch LCD Digital Blackboard Tablet with Colorful Drawing Pen for Kids,300..00,N/A,PC,amazon
Black 4 Port Usb 2.0 High Speed Hub With On/off Switch For Laptop Pc,89..00,EGP 96.00,PC,amazon
Lexar 256GB 2.5” SATA III (6Gb/s) SSD - NS100,N/A,N/A,PC,amazon
Ugreen 40873 Usb Type C 9 In 1 Multifunction Adapter- Hdmi/Vga/gigabit/typec/usb3.0 X 3/sd/tf,"2,899..00",N/A,PC,amazon
"Razer Seiren V2 Pro USB Microphone for Streaming, Gaming, Recording, Podcasting on PC, Twitch, YouTube: High Pass Filter - Mic Monitoring and Gain Control - Built-in Shock Absorber and Mic Windsock","5,999..00",N/A,PC,amazon
"Viewsonic VA2432h 24-inch, FHD (1920 x 1080), 1ms MPRT, 100Hz, IPS Panel Gaming Monitor, Local Warranty","4,599..00",N/A,PC,amazon
"4-in-1 Convertible USB Fast Charging Cable 1M, 65W, Nylon Braided, USB-C Charger Cable, Multiple Device Charging for Smartphones, Tablets, and Laptops",149..00,N/A,PC,amazon
"Dl3 Mobilak Screen Protector For iPad 6th/5th Generation (9.7 Inch, 2018/2017 Model),iPad Air 2 & 1st, iPad Pro 9.7 Tempered Glass Film [HD Crystal Clear] [Easy Installation] [Scratch Resistant]",145..00,N/A,PC,amazon
"Western Digital WD Red Plus 10TB NAS HDD - 3.5"" SATA, 7200 RPM, 256MB Cache, RAID-Optimized for Small to Medium Business","17,499..99",N/A,PC,amazon
"Logitech MK220 Compact Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Wireless with Unifying USB-Receiver, Wireless Mouse, 24 Month Battery Life, PC/Laptop, QWERTY UK English Layout - Black","1,090..00","EGP 1,361.00",PC,amazon
"Samsung Galaxy Tab S9 FE WiFi Android Tablet, Amazon Exclusive 2-year Samsung Care+, 256GB, S Pen Included, Silver (UAE Version)","23,950..00",N/A,PC,amazon
"Logitech MK120 Wired Keyboard and Mouse Combo for Windows, English & Arabic Keys Optical Wired Mouse, Full-Size Keyboard, USB Plug-and-Play, Compatible with PC, Laptop - Black",710..00,EGP 830.00,PC,amazon
"EPSON EcoTank L3560 Home Ink Tank Printer, High-speed A4 colour 3-in-1 printer with Wi-Fi Direct, Photo Printer, with Smart App connectivity,Black","17,999..00",N/A,PC,amazon
"UGREEN USB-C to C Cable 100W Power Delivery USB C 3.1 Gen 2 10Gbps 4K Video Compatible for iPad mini 6,MacBook Pro/Air,Matebook,iPad Pro 2020,Chromebook,Samsung Galaxy S21+/S20, Pixel, Switch 1Meter",698..99,N/A,PC,amazon
SH03XL Battery for HP Spectre X360 13-w0xx 13-ac0xx 13-ac000 13t-ac000 13t-w000 13-ac001ng ac002ng ac003ng ac004ng 13-w009nf w000ng w003nnn G W004 ng w031ng w033ng TPN-Q178 HSTNN-LB7L SHO3XL SH03057XL,"3,200..00",N/A,PC,amazon
"Bluetooth Mouse for Laptop/iPad/iPhone/Mac(iOS 13.1.2 and Above)/Android PC,Wireless Mouse Slim USB Rechargable Quiet Mice Compatible with Windows/Linux/Notebook/Mac/MacBook Air,Black",259..00,N/A,PC,amazon
USB C Fast Charger 25w PD3-1.5M Cable for Samsung Galaxy S24 S23 S22 S21 Ultra A14 A15 A23 A34 A33 A53 A54 Z Fold 5/4/3 Flip -,248..99,N/A,PC,amazon
Casual laptop Backpack For School Travel Bag – S50,179..00,N/A,PC,amazon
D-Link DAP1360 300mbpsn Wireless Access Point,"1,375..00",N/A,PC,amazon
Smile KB2508 Wired Keyboard For Office And Home USB Wired - Black,250..00,N/A,PC,amazon
"ProCase Screen Protector for iPad 10th Generation 10.9 Inch 2022, Privacy Tempered Glass Film, 360 Degree 4-Way Anti-Peeping Screen Protector for iPad 10.9 Inch 10th Gen 2022 A2696/A2757/A2777 7",N/A,N/A,PC,amazon
"BenQ EW3270U 32 Inch 4K UHD 3840 x 2160 HDR Monitor | FreeSync | Eye-Care, Anti-Glare | Brightness Intelligence Plus Sensor |USB C, DP, HDMI | Built-in Speakers","19,990..00",N/A,PC,amazon
1St Table Laptop Desk Bed Foldable Lazy Brown,182..55,N/A,PC,amazon
"Honeywell 11-in-1 TypeC Multiport Dock with Dual 4K HDMI, DP, RJ45 Ethernet Port, 2 USB 3.0 & TypeC 3.0, 3.5 mm Audio Ports, SD & MicroSD Slot","3,199..00","EGP 4,000.00",PC,amazon
LDNIO LS372 Micro 2.1A Fast charging Data Cable 2M Length - White,57..00,EGP 68.63,PC,amazon
"2 Pack Drawing Tablets, 12 Inch LCD Magic Drawing Tablet, Drawing Tablet, Doodle Pad with Eraser Button, Toys for Girls Boys Blue + Pink",270..00,EGP 309.00,PC,amazon
V VOLT Smart Case Compatible with iPad Air 5th Generation 2022 / Air 4th Generation Case 2020 10.9 Inch with Pencil Holder [2nd Gen Apple Pencil Charging & Auto Wake/Sleep] by V VOLT (Blue),500..00,N/A,PC,amazon
TP-Link EAP115 V4 | Omada N300 Ceiling Mount Wireless Access Point | PoE Powered | Easy Installation | SDN Integrated | Cloud Access & Omada app for Easy Management | White,"2,315..00",N/A,PC,amazon
"Nylon Zip Ties - Self Locking cable ties - Pack of 100 - Heavy Duty cable tie - High Weight Capacity-Nylon Cable Wire Ties for Indoor and Outdoor (BLACK, 30 CM LONG)",120..00,N/A,PC,amazon
Generic Very Fast Turbo Charger (6A (120W)) USB Male-to-Male Charging Cable for Cellular Phones,340..00,N/A,PC,amazon
"Arae Laptop Sleeve Bag Compatible with 13 inch MacBook Air Mac Pro M1 Surface Lenovo Dell HP Computer Bag Accessories Polyester Case with Pocket,Gray",799..99,N/A,PC,amazon
MAXZIQF MICRO USB CHARGER CABLE FOR PLAYSTATION 4 PS4 DUALSHOCK 4 WIRELESS CONTROLLER PLAY & CHARGE,62..00,EGP 70.00,PC,amazon
Baseus superior series fast charging data cable usb to micro 2a 2m black,169..99,N/A,PC,amazon
"Large RGB Gaming Mouse Pad - 15 Light Modes Touch Control Extended Soft Computer Keyboard Mat, Durable Stitched Edges and Non-Slip Rubber Base for Gamer, Esports Pros, Office Working 31.5X11.8in",268..00,EGP 290.00,PC,amazon
BANGE Multi Functional Water Proof Anti Theft 15.6 inch Laptop Backpack,"2,799..00",N/A,PC,amazon
"Next Store Phone Cooling Fan, Semiconductor Cooling Chipset Phone Radiator, Compatible with iPhone and Android Phones, Ideal for Gaming, Live Streaming, and Watching Videos",640..00,N/A,PC,amazon
Logitech Wave Keys - Graphite,"4,570..00",N/A,PC,amazon
"512GB Metal Folding Flash Memory: storage power, transfer speed, and unparalleled security!",970..00,"EGP 1,050.00",PC,amazon
"HP 2UW02AA Business Slim Top Load - Notebook Carrying Case - 17.3"" - Black",740..00,N/A,PC,amazon
Steelseries Qck Gaming Surface Mousepad Large 63008 Pc,N/A,N/A,PC,amazon
"Kingston Digital USB 3.0 Super Speed Multi-Card Reader for SD/SDHC/SDXC/microSD/MS/Compact Flash CF Cards (FCR-HS4), ""White, brushed nickel""","1,206..03",N/A,PC,amazon
Reland Sun ESP32 Development Board ESP-32S Microcontroller Processor Integrated Chip CP2102 NodeMCU-32S ESP-WROOM-32,549..90,N/A,PC,amazon
"kx 2575 hdmi male to female extension cable, 30cm - black, Ethernet",50..00,EGP 104.00,PC,amazon
"YUMI Computer Wrist Rest Armrest,Ergonomic Adjustable Arm Shoulder Support,for Home and Office",299..90,N/A,PC,amazon
Arduino Solderless MB-102 MB102 830 Tie Point PCB Bread Board,85..00,N/A,PC,amazon
"14-15 Inch Waterproof Laptop Case Bag for Acer Chromebook 14, HP Chromebook 14/Stream 14, Dell XPS 15, LG gram 14, Dell Acer HP ASUS 14 inch Chromebook Sleeve, Grey",159..95,N/A,PC,amazon
"Arae Laptop Sleeve Bag Compatible with 13 inch MacBook Air Mac Pro M1 Surface Lenovo Dell HP Computer Bag Accessories Polyester Case with Pocket,Black",799..99,N/A,PC,amazon
"Lenovo Legion 5 16IRX9 Gaming - Intel Core i9-14900HX 24 Cores, 32GB DDR5-5600 RAM, 1TB SSD, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, 16"" WQXGA (2560x1600) IPS 350nits 100% sRGB 165Hz G-SYNC, Win11","95,343..00",N/A,PC,amazon
"Gerutek 2-Pack Screen Protector for iPad 9th/8th/7th Generation, [Tempered Glass] [Ultra Clear] [Anti Scratch] [Bubble-Free] [[9H Hardness] for Apple iPad 10.2 (2021/2020/2019) Screen Protector Film",229..01,N/A,PC,amazon
"New bee PC Headset Wired Microphone USB/3.5 mm Headset Professional Comfortable Gaming Headset for PC/Mac, Smartphone, Tablet, Skype, Office PC/PS3/PS4",889..00,EGP 999.00,PC,amazon
Motevia Men's Backpacks 2 External Pockets Backpack 47 * 34 In Addition To Its Distinctive Design,250..00,EGP 350.00,PC,amazon
SWEIMEN Rotating Case for Samsung Galaxy Tab A 10.1 2016 (SM-T580/T585) Tablet Protective Cover with Automatic Wake Up Rotation Case for Galaxy Tab A6 10.1,349..00,EGP 360.00,PC,amazon
"Joyroom S-AC066A16 Charging Data Type-C USB Cable 66W, 1.2m With Digital Display - Black|12 Months Warranty",365..00,N/A,PC,amazon
"Apple 2024 iPad mini (Wi-Fi, 128GB) - Space Grey (7th generation)","30,799..00",N/A,PC,amazon
"Redragon M607 8 Buttons Gaming Mouse (R G B, 7200DPI)",875..00,N/A,PC,amazon
UGREEN Cat 7 Round Ethernet Cable 3m,199..00,N/A,PC,amazon
GIGABYTE B450 AORUS Elite V2 (AMD Ryzen AM4/ATX/M.2 Thermal Guard/Hmdi/DVI/USB 3.1/DDR4/Motherboard),"5,199..00",N/A,PC,amazon
Meinaili 35L Large Backpack Flight Waterproof Business Luggage Large Backpack Fits 17.3 Inch Laptop From ATA,"1,850..00",N/A,PC,amazon
"Honeywell HDMI Cable v1.4 with Ethernet, 3D/4Kx2K UHD Resolution, 2Mtr, 10.2 GBPS Transmission Speed, Compatible with all HDMI devices laptop Desktop TV set-top box gaming console",269..00,EGP 299.00,PC,amazon
"Joyroom S-A42 Crystal-Clear Series 30W Type-C to Lightning Fast Charging Data Cable, 1.2 m Length, White",164..40,N/A,PC,amazon
UGREEN HDMI 2.1 Cable Certified 8K 4K 120Hz 144Hz 165Hz 240Hz eARC HDR VRR UHD Dolby Vision Atmos HDCP 2.3 48Gbps Ultra High Speed Lead Compatible with PS5/4 Xbox Laptop PC TV Soundbar Monitor DVD(3M),"1,399..00",N/A,PC,amazon
"HP ScanJet Pro 2600 f1, Fast 2-Sided scanning and auto Document Feeder (20G05A)","11,830..50",N/A,PC,amazon
XTRIKE ME FN811 Laptop Cooling Pad Stand – 6 x RED Led Fans – 2 USB Ports – Support UP 17 Inch,599..00,EGP 625.00,PC,amazon
15.6 Inch Laptop Sleeve Case Fits 15.3 Inch Tablet MacBook Shockproof Water Resistant Slim Portable Laptop Sleeve with Zipper Pockets Perfect for Travel and Daily Use (Dark Blue),275..00,N/A,PC,amazon
"Generic 20 Pack Clear Wire Organizer - Heavy Duty Clear Cable Clips with Strong Adhesive for Car, Office, Home",99..00,N/A,PC,amazon
"Generic Keyboard Protective Film 15.6"" Transparent Vinyl Waterproof Laptop",26..00,N/A,PC,amazon
CHANTRIA Travel Backpack for Women 33L Expandable Backpack with Clothes Pocket Toiletry Pouch Carry On Backpack Flight Approved Multifunctional 16 inch Laptop Backpack for Office Travel College,"2,507..00",N/A,PC,amazon
Magic Keyboard Case Smart Plug & Play for iPad Pro 11 2024 (M4)- 7 Color Backlight -Multi-Touch Trackpad - Magnetic Floating Cantilever Stand,"4,888..00",N/A,PC,amazon
"TP-Link USB Bluetooth Adapter for PC(UB400), 4.0 Bluetooth Dongle Receiver Support Windows 11/10/8.1/8/7/XP for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers",400..00,N/A,PC,amazon
Kingston NV3 NVMe PCIe 4.0 Internal SSD 2TB M.2 2280-SNV3S/2000G,"6,490..00","EGP 7,514.00",PC,amazon
"SD Card Reader for iPhone, Memory Card Reader with USB Camera Adapter Plug and Play Trail Game Camera SD Card Viewer Supports SD and TF Card Micro SD Card Adapter for iPad No App Required","1,100..00",N/A,PC,amazon
"Lenovo LOQ 15ARP9 Gaming Laptop - Ryzen 7 7435HS, AI Chip: LA1, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 300nits 100% sRGB 144Hz G-SYNC, Win 11","54,016..00",N/A,PC,amazon
"UGREEN USB Sound Card Audio Adapter USB to 3.5mm Jack Audio Adapter Aluminum External sound card Headset Adapter Compatible with Windows, Mac OS, PS5, Linux, PC, Laptops, Desktops,Raspberry Pi 4",435..00,N/A,PC,amazon
Gigamax Blank CDs - 52 Pieces with 700 MB,440..00,N/A,PC,amazon
X1076 HDMI Cable Male to Male HDTV 3D 1080P Full HD - 50CM / Black,31..00,EGP 37.00,PC,amazon
"Hossejoy Foldable Laptop Table, Breakfast Serving Bed Tray, Lap Desk with Foldable Leg & Tablet Phone Groove & Cup Slot for Reading Writing Eating on Bed Couch Sofa Floor (Black)",190..00,N/A,PC,amazon
"Logitech G502 X Wired Gaming Mouse - LIGHTFORCE Hybrid Optical-Mechanical Primary switches, Hero 25K Gaming Sensor, Compatible with PC - macOS/Windows - Black","4,099..00","EGP 4,770.00",PC,amazon
Limitless B12 ODF Limitless B12 ODF,290..00,N/A,PC,amazon
"Galaxy Tab S10 Plus/S9 Plus/S9 FE Plus Case with S Pen Holder- Shockproof Smart Folio Stand Case, Soft TPU Back Cover for Samsung Galaxy Tablet S10+ 12.4 Inch, Navy","1,174..00",N/A,PC,amazon
كيبورد سلكي K1600 بمنفذ USB لراحة العين، من BANDODZ موديل K1600,250..00,N/A,PC,amazon
42Wh B31N1732 Battery Compatible with ASUS Vivobook S14 S430FA S430FN S430UA S430UAN S430UN S430UF FX571GT FX571LH FX571LI F571GD F571GT K430F K430FA K430FA 430U V; 430U X430U X430UA X430UN,"4,750..00",N/A,PC,amazon
90W 19V 4.74A AC Charger fit for HP 22-C0063w 22-C0073w 22-DF0003w 22-DF0013W 23-Q026 23-R110 24-B010 24-E001NF All-in-One Desktop PC 608428-001 609940-001 848054-003 Laptop Power Adapter,339..00,EGP 358.00,PC,amazon
"Cable - USB charging cable for Oppo, iPhone, Samsung, Xiaomi, Huawei or others, 1 meter length, white color (Type-C USB Cable)",35..00,N/A,PC,amazon
"Zip Ties Heavy Duty 10 CM Cable Ties 20pcs, Nylon Self-Locking Strong Outdoor Wire Ties Wraps with 120 Pounds Tensile Strength - color may vary",19..00,EGP 25.00,PC,amazon
"Cooler Master Cosmos C700M E-ATX Full-Tower, Curved Tempered Glass Panel, Riser Cable, Flexible Interior Layout, Diverse Liquid Cooling, Type-C, Customizable ARGB","24,015..00",N/A,PC,amazon
Foldable Portable Lap Standing Desk with Cup Slot - Assorted Color,180..00,EGP 188.00,PC,amazon
Aomees Wireless Mouse Rechargeable Slim USB Quiet Click Mice for Laptop PC Computer Mac Macbook Pro,146..00,EGP 158.00,PC,amazon
"Redragon K608 Valheim Gaming Mechanical Keyboard - Brown Switch, English & Arabic Keys, Black","1,569..00",N/A,PC,amazon
"U HOOME Monitor Stand Riser, Desk Monitor Stand 2 Tier for Flat Screen TV Computer Laptop Printer Office Home and School Use, with 3 Tier Storage Shelf Desktop Organizer",688..90,EGP 725.00,PC,amazon
17A Pure Toner Cartridge Compatible for HP CF217A & HP LaserJet Pro MFP-M130fw M130nw M130fn M130a M130jetPro M102W M102A M102 Printers,280..00,N/A,PC,amazon
"Gerutek Screen Protector for Samsung Galaxy Tab S9 FE/Tab S9 11"" 2023, Samsung Tab S8/S7 Tempered Glass Screen Protector [Ultra Clear] [Anti Scratch] [[9H Hardness] for Galaxy Tab S9 FE/S9/S8/S7",264..00,EGP 318.55,PC,amazon
Classic Laptop Backpack - Brown,790..00,N/A,PC,amazon
"Adjustable Reusable Fastening Cable Ties with Hook and Loop, Black, 50 Pieces",449..00,N/A,PC,amazon
"Hp Victus Gaming Laptop - 13th Intel i5-13420H 8-Cores, 6GB GDDR6 NVIDIA GeForce RTX 3050 Graphics, 8GB RAM, 512GB SSD, 15.6"" FHD (1920x1080) 144 Hz IPS, Backlit Keyboard, Windows 11, Blue","53,951..04",N/A,PC,amazon
"HIKSEMI M210S 128GB USB3.2 U3 Flash Drive, Black | HS-USB-M210S 128G U3 |",419..00,N/A,PC,amazon
"2-Pack【 MFi-Certified USB to Lightning 】Cable 1 Meter 2.4A Fast Charging & Sync Nylon Braided Durable iPhone Charger for Apple iPhone 15 Pro Max/14/13/12/11/X/XS/XR/8/7/6, iPad Mini/Air/Pro - Gold/Red",189..99,EGP 95.00,PC,amazon
"UGREEN Thunderbolt 4 Cable, 2.6FT USB-C to USB-C Cable with 100W Fast Charging and 8K Video, Compatible with Thunderbolt 3, USB4 and USB-C, MacBook, eGpu, USB-C Docking Stations","1,794..23","EGP 2,242.79",PC,amazon
"Nillkin 13-14 inch Laptop Sleeve Laptop Case with Stand Function,Computer Shockproof Bag with Mouse Pad Compatible with 13 inch MacBook Pro/Air, Surface Book 13.5/12.9 inch New iPad Pro (Black)","1,555..00",N/A,PC,amazon
Kisonli K800 Mini Spekaer With USB Input For Computer,299..00,N/A,PC,amazon
"HUION Graphics Drawing Tablet with Battery-free Stylus for Android, Windows, macOS (HS610)","4,149..00","EGP 4,999.00",PC,amazon
"Heat Shrink Tubing Set Multi Color and Sizes for Insulation of Wires, Protect Electrical Connections and Repair Cables Easily and Safely (328)",225..00,N/A,PC,amazon
"Dust Proof Cover - Protect your device with Waterproof and Dustproof Silicone Cover for All Electronics, Including USB Type-C Ports and More, Available in Multiple Colors (4 Pack)",224..65,N/A,PC,amazon
"Toner Black 1600 Pages Replaces HP CF230A 30A Suitable for HP Laserjet Pro M203, Laserjet Pro MFP M227",469..00,N/A,PC,amazon
UGREEN Cat 6 U/UTP Lan Flat Cable 8m (Black),179..00,N/A,PC,amazon
Mac Book Charger - 61W USB C Power Adapter with 6ft USB C Mac Charger Cable and Plug - Can be used as Mac Book Air or Pro,"1,444..00",N/A,PC,amazon
SAPPHIRE PULSE AMD RADEON™ RX 7600 GAMING OC 8GB GDDR6 | (3 YEARS Local Warranty),"15,499..00",N/A,PC,amazon
Dl3 Mobilak Screen Protector For iPad Air 13 Inch M2 2024 Tablet Tempered Glass Film [HD Crystal Clear] [Easy Installation] [Scratch Resistant] [9H Hardness],220..00,EGP 250.00,PC,amazon
"Laptop Cooling pad | Laptop Stand with Fan | Laptop Raiser with Big Mute Fan Compatible for MacBook, Lenovo, hp & Other Notebook Up to 15.6-Inch (Silver)",756..00,EGP 850.00,PC,amazon
Mouse Pad Black Small For Computer And Laptop 22x18cm,34..80,N/A,PC,amazon
"HDMI Extender 196ft（60m） Over Single Cat5e/6, Extend 1080P@60Hz Video, Transmit Audio Video Synchronously, Support 3D, POC, EDID",498..00,N/A,PC,amazon
Toshiba Hard Disk Drive Canvio 4TB USB 3.2 HDTB540EK3CA,"5,400..00",N/A,PC,amazon
4K 120M HDMI KVM Extender by RJ45 Ethernet Cat5e Cat6 Cable Converter TX RX Support USB Mouse Keyboard Extension Touch Screen,"1,690..00",N/A,PC,amazon
"Dell Optiplex 9020 MT N-Series Desktop PC - Intel Core i5, 18.5 Inch Wide LED, 500 GB, 4 GB, DOS","8,500..00",N/A,PC,amazon
"Samsung 980 PRO M.2 500 GB PCI Express 4.0 V-NAND MLC NVMe 980 PRO, 500 GB, M.2, 6900 MB/s","3,860..01",N/A,PC,amazon
BOROFONE BX14 LinkJet USB Cable Type-C 3M - White,81..00,EGP 93.96,PC,amazon
TGK Flip Case Cover for Redmi Pad SE 11 inch Tablet with Stand (Brown),600..00,N/A,PC,amazon
"Vurtboly 360° Rotatable Case Compatible with Huawei Matepad SE 11inch 2024 Tablet Cover, PU Leather Case Multi-Angle Viewing Stand Protective Case Shockproof Cover for Huawei Matepad SE 11inch 2024",360..00,EGP 400.00,PC,amazon
"Laptop desk, laptop bed tray, foldable laptop stand, small dormitory table, breakfast serving bed tray, dorm desk, notebook table with tablet slots and cup holder, perfect for watching movie on bed",204..00,EGP 210.00,PC,amazon
HUION HS610 Drawing Tablet 10x6.25 Inches Android Devices Supported Graphics Digital Tablet Tilt Function Battery-Free Stylus 8192 Pen Pressure with Touch Ring and 12 Shortcut Keys,"4,537..20","EGP 4,999.00",PC,amazon
Generic USB-C To Type-C Data Transmit And Fast Charge Cable (Model MA018),44..90,EGP 49.99,PC,amazon
Tenda 4G/3G LTE Router - N300 WiFi Router Support Power Bank - Nano SIM Compatible with 100+ Countries - 2*Antenna - Portable & Plug and Play【4G03 Pro】,"2,940..00",N/A,PC,amazon
"DH Cat-6, 305 Meter, Orange Network Cable","3,000..00",N/A,PC,amazon
