name,price,Original Price,category,site
"HP Victus 15 Gaming Laptop - 12th i5-12450H 8-Cores, 16GB RAM, 512GB SSD, Nvidia GeForce RTX 3050 4GB GDDR6 Graphics, 15.6"" FHD (1920x1080) IPS 144Hz, Backlit, Windows 11 - Performance Blue","36,830..96",N/A,Laptops,amazon
"MSI Thin 15 B12UCX|i5-12450H| RTX 2050 4GB| 8GB RAM DDR4 3200Mhz | 512GB NVMe Gen4x4| 15.6"" IPS FHD 144Hz 45% NTSC Display| Blue Backlit Gaming Keyboard| DOS| Cosmos Gray| 2 Years Local Warranty","28,902..00",N/A,Laptops,amazon
HP EliteBook 830 G7 13.3 Inch FHD Laptop Computer Intel Core i7-10610U 32GB DDR4 256GB SSD Windows 11 Pro Backlit Keyboard Fingerprint Reader Work Business Notebook Natural Silver (Renewed Premium),"25,000..00",N/A,Laptops,amazon
"ASUS Vivobook Go 15 AMD Ryzen™ 5 7520U Processor 2.8GHz (6MB Cache, up to 4.3GHz, 4 cores, 8 Threads) LPDDR5 8GB 512GB M.2 NVMe™ PCIe® 3.0 SSD Win 11","19,799..01",N/A,Laptops,amazon
"HP ProBook 450 G10 15.6"" Touchscreen Notebook - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz - 16 GB Total RAM - 512 GB SSD - Pike Silver Plastic","59,999..00",N/A,Laptops,amazon
"HP Victus 15-fb2082wm Gaming Laptop - Ryzen 5 8645HS Latest Generation, 8GB RAM DDR5-5600 MHz, 512GB SSD, NVIDIA GeForce RTX 4050 6GB GDDR6 Graphics, 15.6"" FHD IPS 144Hz, Backlit Keyboard, Win11","41,026..00",N/A,Laptops,amazon
"Lenovo Legion 5 16IRX9 Gaming - Intel Core i9-14900HX 24 Cores, 32GB DDR5-5600 RAM, 1TB SSD, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, 16"" WQXGA (2560x1600) IPS 350nits 100% sRGB 165Hz G-SYNC, Win11","95,343..00",N/A,Laptops,amazon
"Lenovo LOQ 15ARP9 Gaming Laptop - Ryzen 7 7435HS, AI Chip: LA1, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, 16GB DDR5 RAM, 512GB SSD, 15.6"" FHD (1920x1080) IPS 300nits 100% sRGB 144Hz G-SYNC, Win 11","54,016..00",N/A,Laptops,amazon
"Hp Victus Gaming Laptop - 13th Intel i5-13420H 8-Cores, 6GB GDDR6 NVIDIA GeForce RTX 3050 Graphics, 8GB RAM, 512GB SSD, 15.6"" FHD (1920x1080) 144 Hz IPS, Backlit Keyboard, Windows 11, Blue","53,951..04",N/A,Laptops,amazon
"HP Mobile Workstation Zbook 15U G6 15.6"" FHD Laptop, Intel Core i7-8565U, 16GB DDR4 RAM, 512GB SSD, Backlit Keyboard, HDMI, Windows 10 Pro (Renewed)","26,999..00",N/A,Laptops,amazon
"Dell Inspiron 16-7640 2n1 Laptop - Intel Core Ultra 7 155H 16 Cores, 16GB LPDDR5X-6400 RAM, 1TB SSD, Intel Arc Graphics, 16"" FHD (1920x1200) 300 nits Touch, Backlit, FinderPrint, Windows 11 - Ice Blue","60,904..00",N/A,Laptops,amazon
"HP Victus 15 Gaming Laptop - 12th i5-12450H 8-Cores, 16 GB RAM, 512 GB SSD, Nvidia GeForce GTX 1650 4 GB GDDR6 Graphics, 15.6"" FHD (1920x1080) 144 Hz, Backlit Keyboard, Windows 11 - Mica Silver","34,440..00",N/A,Laptops,amazon
Asus Vivobook 15 X1504ZA-NJ061 Intel Core i5-1235U 8GB Ram 512GB SSD 15.6 FHD Freedos Portable Computer,"19,080..00",N/A,Laptops,amazon
"HP Victus Gaming Laptop (15-fa1001ne), CPU: Core i7-13700H, 16GB DDR4 2DM 3200 Graphics Card: NVIDIA GeForce RTX 4050, VRAM: 6GB, Display: 15.6 FHD IPS 250 nits 144Hz Narrow Border, 1TB, Windows 11","54,500..00",N/A,Laptops,amazon
"Dell Inspiron 14-7440 2n1 Laptop - Intel Core 7 150U, 32 GB DDR5-5600 RAM, 1TB SSD, Intel Graphics, 14"" FHD (1920x1200) Touch WVA IPS, Backlit, FinderPrint, 4-Cell 64Wh battery, Windows 11- Aluminum","61,387..00",N/A,Laptops,amazon
"Lenovo V15 G2 Laptop - Ryzen 5 5500U 6 Cores, 8GB DDR4-3200 RAM, 1TB HDD, Integrated AMD Radeon Graphics, 15.6"" FHD (1920x1080) 250nits Anti-glare, Dos - Black","28,398..00",N/A,Laptops,amazon
"Lenovo IdeaPad 3 15.6 Inch Laptop - Ryzen 7 5700U 8 Cores, 8GB DDR4-3200 Mhz RAM, 1TB HDD, Integrated AMD Radeon Graphics, 15.6"" FHD (1920x1080) TN 250nits Anti-glare, Dos - Arctic Grey","33,836..00",N/A,Laptops,amazon
"Lenovo Yoga 7 2-in-1 Laptop - 13th Intel Core i5-1335U, 8GB DDR5-5200 RAM, 512GB SSD, Intel Iris Xe Graphics, 16"" WUXGA (1920x1200) IPS 300nits 10-point Multi-Touch, Backlit, Fingerprint, Windows 11","35,097..62","EGP 42,294.00",Laptops,amazon
"ASUS Vivobook 15|Intel Core i5-1355U|8GB DDR4|Intel Iris Xe Graphics|15.6"" FHD (1920 x 1080) 16:9 aspect ratio 250 Nits 60HZ Referesh Rate|512GB SSD|Windows 11 (X1504VA-NJ005W)1 Year Perfect Warranty",N/A,N/A,Laptops,amazon
