name,price,Original Price,category,site
LG 55 Inch OLED CS4 4K Smart TV AI Magic remote Dolby Vision webOS24 - OLED55CS4VA (2024),"79,329..00",N/A,Televisions,amazon
"Wireless Mouse, 1600 DPI, optical sensor & fast track, LAVA - (ST-15)",198..00,N/A,Televisions,amazon
Samsung 65 Inch Neo QLED 8K Smart TV - Graphite Black - QA65QN800DUXEG [2024 Model],"119,999..00",N/A,Televisions,amazon
"Samsung 55 Inch QLED 4K Smart TV - Black, 55Q6FNA - 2018","22,981..00",N/A,Televisions,amazon
TORNADO FHD DLED Smart TV 43 Inch Wi-Fi Connection 43ES4601E,"12,899..00",N/A,Televisions,amazon
"Armadillo 50 Inch Smart TV HD LED, Black - ARM50T1S","13,399..00",N/A,Televisions,amazon
TORNADO LED TV 32 Inch HD With 2 HDMI and 2 USB Inputs 32EL8250E-B,N/A,N/A,Televisions,amazon
"Master Elektron 43"" smart (android 14) frameless Metal cover 3years warranty ME-9000","9,990..00",N/A,Televisions,amazon
"ELC 32 Inch HD Standard LED TV, ATV, Black - 32N24","4,499..00",N/A,Televisions,amazon
TORNADO HD DLED Smart TV 32 Inch WiFi Connection 32ES4600E,"7,399..00","EGP 7,849.00",Televisions,amazon
"SHARP 8K Smart LED TV 60 Inch With Android System, WiFi Connection, 4 HDMI and 3 USB Inputs - 8T-C60DW1X","49,699..00","EGP 58,999.00",Televisions,amazon
Unionaire 43 inch Full HD LED Smart Android TV - Bluetooth - M43UW680,N/A,N/A,Televisions,amazon
"LG NanoCell TV 55 Inch NANO79 Series, Cinema Screen Design 4K Active HDR WebOS Smart AI ThinQ - 55NANO796QA","28,419..02",N/A,Televisions,amazon
View 32 Inch HD LED TV - Black,N/A,N/A,Televisions,amazon
Samsung 65 Inch QD-OLED Smart TV 4K - Neural HDR Quantum Processor 4K - Graphite Black - QA65S95DAUXEG [2024 Model],"79,442..48",N/A,Televisions,amazon
TORNADO 4K Smart Frameless TV 65 Inch Built-In Receiver 65UA3400E,"22,950..00","EGP 24,999.00",Televisions,amazon
"LG, OLED evo TV, 65 inch CS3 series, WebOS Smart AI ThinQ, Magic Remote, 4 side cinema, Dolby Vision HDR10, HLG, AI Picture Pro, AI Sound Pro (9.1.2ch), Dolby Atmos, 1 pole stand,OLED65CS3VA.AFU",N/A,N/A,Televisions,amazon
"Armadillo 43 Inch Standard TV FHD LED, Black - ARM43TA1N","7,739..00",N/A,Televisions,amazon
"RT Home RT-32SA LED TV 32 INCH HD SMART FRAMELESS, VGA",N/A,N/A,Televisions,amazon
"55 Inch Smart Android HDR LED FHD TV, A+ Panel with Built-in Receiver, Black - 55U51","18,746..68",N/A,Televisions,amazon
"32 Inch I-cast Frameless LED HD TV, A+ Panel with Built-in Receiver, Black - 32E61M-S","4,699..00",N/A,Televisions,amazon
ATA 32 Inch LED TV - LED-S32,"4,399..00",N/A,Televisions,amazon
"Armadillo 43 Inch Smart TV FHD LED, Black - ARM43T1S","8,799..00","EGP 10,999.00",Televisions,amazon
Haier 32 Inch - Miracast Wireless connection - Built-in Receiver - HD TV- HDMI 1.4 (3 Ports) - 1 RF - 1 USB - H32D6M,"6,100..00",N/A,Televisions,amazon
"ماستر الكترون ٣٢"" عادية بدون اطار اتش دي","4,801..50","EGP 4,950.00",Televisions,amazon
Samsung 75 Inch TV Neo Quantum Processor 4K QLED - Titan Black - QA75QN90CAUXEG [2023 Model],"115,999..00",N/A,Televisions,amazon
"Arion 32 Inch LED HD TV with Remote Control, Black - AR-32TF4","4,575..00",N/A,Televisions,amazon
Haier 32 inch HD LED Smart Android TV with Built in Receiver - H32D6G,"9,499..00",N/A,Televisions,amazon
"JAC 32 Inch HD Standard LED TV, Black - 32JC3110B",N/A,N/A,Televisions,amazon
"Haier 43 inch Full HD LEDٍ Smart TV, Android - H43D6FG","12,500..00",N/A,Televisions,amazon
"Tornado FHD Smart TV 43 Inch, Built-In Receiver, Wi-Fi - 43ES9300E","12,350..00",N/A,Televisions,amazon
Samsung 75 Inch TV Neural Quantum Processor 8K QLED - Black - QA75QN800CUXEG [2023 Model],"114,999..00",N/A,Televisions,amazon
"Armadillo 32 Inch Smart TV HD LED, Black - ARM32T1S","6,799..00",N/A,Televisions,amazon
"Fresh 50 Inch Linux Monitor 4K UHD Smart LED TV, Black - 50MU434L","15,700..00",N/A,Televisions,amazon
TORNADO 4K Smart Frameless TV 55 Inch Built-In Receiver 55UA3400E,N/A,N/A,Televisions,amazon
"Fresh 42MF435 FHD Smart LED TV, 42-Inch Size","10,899..00",N/A,Televisions,amazon
ULTRA 32 Inch HD LED TV- UT32U,"5,299..00",N/A,Televisions,amazon
"Beko 43 Inch Crystal 4K UHD Smart Android TV, Black - B43M D 790 B","13,080..00",N/A,Televisions,amazon
Haier 43 Inch - Miracast Wireless connection - Built-in Receiver - FHD TV- HDMI 1.4 (3 Ports) - 1 RF - 1 USB - H43D6FM,"11,025..00",N/A,Televisions,amazon
"32 Inch i-Cast LED TV, A+ Panel and Built-in receiverr, Black - 32E1M, HDMI","4,755..00",N/A,Televisions,amazon
Samsung 50 Inch TV Quantum Processor Lite 4K QLED - Black - QA50Q60CAUXEG [2023 Model],N/A,N/A,Televisions,amazon
ATA 55 Inch Television 4K LED TV - 55E4K1,N/A,N/A,Televisions,amazon
Samsung 55 Inch QD-OLED Smart TV - Neural HDR Quantum Processor 4K with 6 Speakers - QA55S90CAUXEG [2023 Model],"82,999..00",N/A,Televisions,amazon
LG 55 Inch QNED QNED86T 4K Smart TV AI Magic remote HDR10 webOS24-55QNED86T6A (2024),"36,998..99",N/A,Televisions,amazon
"JAC 43 Inch Full HD LED TV NGLD, Black - 43JB320",N/A,N/A,Televisions,amazon
Samsung 55 Inch 4K UHD Smart LED TV with Built-in Receiver and Remote Control - Black - UA55CU7000UXEG [2023 Model],N/A,N/A,Televisions,amazon
تلفزيون سمارت اندرويد 43بوصه بشاشه ضد الكسر ورموت تحكم سحري بلوتو من الهيئة العربيه للتصنيع,"10,499..00",N/A,Televisions,amazon
"Hyundai 32 Inch Frameless WebOS HD Smart LED TV with Built in Receiver, Black - L32HYNDA610",N/A,N/A,Televisions,amazon
"LG UHD 4K TV 55 Inch UQ7500 Series, Cinema Screen Design 4K Active HDR WebOS Smart AI ThinQ - 55UQ75006L, Bluetooth, Wi-Fi, Ethernet, HDMI, NFC",N/A,N/A,Televisions,amazon
RT Home RT-32A LED TV 32 INCH HD ICast Frameless,"4,507..00",N/A,Televisions,amazon
LG 32 Inch HD LED Standard TV With Built In HD Receiver - 32Lm550 - 32LM550BPVA,"10,433..00",N/A,Televisions,amazon
"ROWA 50 Inch 4K UHD Android Smart LED TV Frameless,Voice search remote control, 3 HDMI Cable","15,999..00",N/A,Televisions,amazon
"LG, UHD 4K TV, 43 inch UR78 series, WebOS Smart AI ThinQ, Magic Remote, 3 side cinema, HDR10, HLG, AI Sound (5.1ch), 2 Pole stand, 43UR78006LL.AFU",N/A,N/A,Televisions,amazon
"LG, OLED TV, 55 inch A3 series, WebOS Smart AI ThinQ, Magic Remote, 4 side Cinema, Dolby Vision HDR10, HLG, AI Picture Pro, AI Sound Pro (5.1.2ch), Dolby Atmos, 2 Pole stand,OLED55A36LA.AFU","59,999..00",N/A,Televisions,amazon
LG Smart TV 43 Inches - Full HD - WebOs - ThinQ - Active HDR - DTS Virtual:X - Quadcore Processor - LED - Wi-Fi - Slim - Built in Receiver - 43LM6370PVA,N/A,N/A,Televisions,amazon
LG NanoCell AI NANO80 4K Smart TV AI Magic remote HDR10 webOS 24 & Model NANO80T6A (55 Inch),"24,999..00",N/A,Televisions,amazon
Itel S32101BE Icast 32 Inch HD - LED TV,"4,657..00",N/A,Televisions,amazon
"LG, OLED TV, 77 inch B3 series, WebOS Smart AI ThinQ, Magic Remote, 4 side Cinema, Dolby Vision HDR10, HLG, AI Picture Pro, AI Sound Pro (5.1.2ch), Dolby Atmos, 2 Pole stand, OLED77B36LA.AFU","135,799..03","EGP 139,999.00",Televisions,amazon
View 43 Inch HD LED TV - Black,N/A,N/A,Televisions,amazon
Haier 43 Inch FHD LED TV 1080P Smart Android 11,"12,500..00",N/A,Televisions,amazon
"Hyundai 43 Inch Frameless WebOS FHD Smart LED TV with Built in Receiver, Black - L43HYNDA630","11,715..92",N/A,Televisions,amazon
"ROWA 43 Inch FHD Android Smart LED TV ,8GB Flash ,Voice Remote Control ,2HDMI and 1 USB Inputs","10,350..00",N/A,Televisions,amazon
Castle 32 inch LED screen,"4,999..00",N/A,Televisions,amazon
LG 75 Inch QNED QNED80T 4K Smart TV AI Magic remote HDR10 webOS24-75QNED80T6B (2024),"68,799..00","EGP 74,999.00",Televisions,amazon
"JAC 50 Inch UHD 4K Smart LED TV, Black - 50JB631","14,799..00",N/A,Televisions,amazon
Samsung 75 Inch QLED/The Frame 4K Smart TV with Built-in Receiver - Black without Frame - QA75LS03BAUXEG,"63,232..58",N/A,Televisions,amazon
"Ultra TV 32 Inch, HD FSKE32H",N/A,N/A,Televisions,amazon
"Grouhy 55 Inch LED 4K Ultra HD Smart TV, Black - GLA55SA","14,999..00",N/A,Televisions,amazon
"Caixun 32 Inches, CAI32T10NHA1A, HD LED TV Standard","4,490..00",N/A,Televisions,amazon
LG 65 Inch 4K Ultra HD Smart TV - OLED65E8PVA,N/A,N/A,Televisions,amazon
LG 32 inches LED Smart TV Black - 32LM637BPVA,"15,649..00",N/A,Televisions,amazon
Samsung 55 Inch TV Neo Quantum Processor 4K QLED - Bright Silver - QA55QN85CAUXEG [2023 Model],N/A,N/A,Televisions,amazon
Tornado 43 inch Full HD LED TV with Remote Control - 43EL8250E-A,"13,025..00",N/A,Televisions,amazon
ROWA 55 Inch 4K UHD Android Smart LED TV Frameless,"16,999..00",N/A,Televisions,amazon
"TORNADO LED TV 43 Inch Full HD With Built-In Receiver, 2 HDMI and 2 USB Inputs 43ER9300E","10,952..00",N/A,Televisions,amazon
Tornado 32 Inch HD LED TV with Built-In Receiver - 32ER9500E,"7,879..00",N/A,Televisions,amazon
"Syinix 32 inch I-cast Smart LED HD TV, A+ Panel with Built-in Receiver, Black - 32S51","8,199..00",N/A,Televisions,amazon
"Fresh 32LH323 32 Inch LED HD TV with Remote Control - Black, HDMI","6,449..00",N/A,Televisions,amazon
"Grand Electronic 32"" HD TV Monitor, 3 HDMI Ports, USB, LED Screen, 2 Year Warranty","5,699..00",N/A,Televisions,amazon
Unionaire 43 inch Full HD LED Smart Android TV - Bluetooth - M43UW820,"14,299..00",N/A,Televisions,amazon
"RT Home 43 Inch FHD LED TV, Black - RT-43A","7,637..00",N/A,Televisions,amazon
"LG, OLED evo TV, 55 inch CS3 series, WebOS Smart AI ThinQ, Magic Remote, 4 side cinema, Dolby Vision HDR10, HLG, AI Picture Pro, AI Sound Pro (9.1.2ch), Dolby Atmos, 1 pole stand, OLED55CS3VA.AFU",N/A,N/A,Televisions,amazon
"Samsung 55 Inches 4K Ultra HD QLED Smart TV with Built-in Receiver, Black - QA55LS03AAUXEG With 1 Frame",N/A,N/A,Televisions,amazon
"Castle AC 2132 HD TV - 32 Inch, Black","5,999..00",N/A,Televisions,amazon
ATA 32S LED SMART,N/A,N/A,Televisions,amazon
"Nikai HD LED TV, 32 Inch, Black - NE32LED",N/A,N/A,Televisions,amazon
"LG,Quantum Dot Nanocell Colour Technology QNED TV 55 inch QNED81R series WebOS Smart AI ThinQ Magic Remote 3 side cinema HDR10 HLG AI Picture Pro AI Sound Pro 5.1.2ch 1 pole stand 55QNED816RA.AFU","39,999..00",N/A,Televisions,amazon
ULTRA 43 Inch Full HD Smart LED TV- UT43Si,"9,899..00",N/A,Televisions,amazon
"Panasonic 50 Inch 4K Ultra HD Smart TV, Black - TH-50HX650E",N/A,N/A,Televisions,amazon
Grouhy 43 Inch LED Smart Android TV Black - GLD43SA,N/A,N/A,Televisions,amazon
Castle LED Smart TV,"10,899..00",N/A,Televisions,amazon
ATA 50S1 Television Full HD LED TV - 50 Inch,"13,499..00",N/A,Televisions,amazon
Toshiba 65 Inch 4K LED Smart TV with Android System and WiFi - 65U7950EA,N/A,N/A,Televisions,amazon
"LG - TV 55 Inch 4K UHD Smart LED TV With Built in Receiver - 55UQ75006LG-, Wi-Fi","28,179..00",N/A,Televisions,amazon
Fresh 55LU433RQ 55 Inch LED 4K Ultra HD Smart Android TV with Remote Control - Black,"18,999..00",N/A,Televisions,amazon
"Tromma 32 inch Smart TV, Frameless, HD, IPS Panel, TR-4320 - Black","5,500..00",N/A,Televisions,amazon
ATA-SMART 32S LED,"5,770..00",N/A,Televisions,amazon
"Mini Computer Speakers, Wired USB, Lightweight & high performance, two Pieces - V350",199..00,N/A,Televisions,amazon
"Unbreakable Remote Control for Samsung Smart LED LCD HDTV TV, Replacement Samsung Smart TV Remote Control with Netflix Amazon Buttons",214..99,N/A,Televisions,amazon
"HD LED TV, Frameless Display, USB and HDMI Ports, Model 32MRNF820 (43, Inches)","8,899..00",N/A,Televisions,amazon
